matrix_id,year,row_position,row_code,row_description,row_type,column_position,column_code,column_description,column_type,value
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,20,313TT,Textile mills and textile product mills,Industry,0.0004681
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,21,315AL,Apparel and leather and allied products,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,22,322,Paper products,Industry,0.0046873
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,23,323,Printing and related support activities,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,24,324,Petroleum and coal products,Industry,0.0030100
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,25,325,Chemical products,Industry,0.0050759
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,26,326,Plastics and rubber products,Industry,0.0003108
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,27,42,Wholesale trade,Industry,0.0000068
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,28,441,Motor vehicle and parts dealers,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,29,445,Food and beverage stores,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,30,452,General merchandise stores,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,31,4A0,Other retail,Industry,0.0000017
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,32,481,Air transportation,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,33,482,Rail transportation,Industry,0.0010018
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,34,483,Water transportation,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,35,484,Truck transportation,Industry,0.0000110
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,36,485,Transit and ground passenger transportation,Industry,0.0000012
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,37,486,Pipeline transportation,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,38,487OS,Other transportation and support activities,Industry,0.0000019
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,39,493,Warehousing and storage,Industry,0.0000080
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,40,511,"Publishing industries, except internet (includes software)",Industry,0.0000283
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,41,512,Motion picture and sound recording industries,Industry,0.0000722
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,42,513,Broadcasting and telecommunications,Industry,0.0001748
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,43,514,"Data processing, internet publishing, and other information services",Industry,0.0016950
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,44,521CI,"Federal Reserve banks, credit intermediation, and related activities",Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,45,523,"Securities, commodity contracts, and investments",Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,46,524,Insurance carriers and related activities,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,47,525,"Funds, trusts, and other financial vehicles",Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,48,HS,Housing,Industry,0.0000018
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,49,ORE,Other real estate,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,50,532RL,Rental and leasing services and lessors of intangible assets,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,51,5411,Legal services,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,52,5415,Computer systems design and related services,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,53,5412OP,"Miscellaneous professional, scientific, and technical services",Industry,0.0004832
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,54,55,Management of companies and enterprises,Industry,0.0000318
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,55,561,Administrative and support services,Industry,0.0008176
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,56,562,Waste management and remediation services,Industry,0.0003419
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,57,61,Educational services,Industry,0.0017357
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,58,621,Ambulatory health care services,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,59,622,Hospitals,Industry,0.0000179
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,60,623,Nursing and residential care facilities,Industry,0.0001145
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,61,624,Social assistance,Industry,0.0003956
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,62,711AS,"Performing arts, spectator sports, museums, and related activities",Industry,0.0015190
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,63,713,"Amusements, gambling, and recreation industries",Industry,0.0033459
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,64,721,Accommodation,Industry,0.0004631
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,65,722,Food services and drinking places,Industry,0.0005234
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,66,81,"Other services, except government",Industry,0.0010883
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,67,GFGD,Federal general government (defense),Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,68,GFGN,Federal general government (nondefense),Industry,0.0049794
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,69,GFE,Federal government enterprises,Industry,0.0000000
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,70,GSLG,State and local general government,Industry,0.0006737
commodity_by_industry_direct,2024,4,212,"Mining, except oil and gas",Commodity,71,GSLE,State and local government enterprises,Industry,0.0110912
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,1,111CA,Farms,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,2,113FF,"Forestry, fishing, and related activities",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,3,211,Oil and gas extraction,Industry,0.0559448
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,4,212,"Mining, except oil and gas",Industry,0.0206516
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,5,213,Support activities for mining,Industry,0.0201379
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,6,22,Utilities,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,7,23,Construction,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,8,321,Wood products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,9,327,Nonmetallic mineral products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,10,331,Primary metals,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,11,332,Fabricated metal products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,12,333,Machinery,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,13,334,Computer and electronic products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,14,335,"Electrical equipment, appliances, and components",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,15,3361MV,"Motor vehicles, bodies and trailers, and parts",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,16,3364OT,Other transportation equipment,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,17,337,Furniture and related products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,18,339,Miscellaneous manufacturing,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,19,311FT,Food and beverage and tobacco products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,20,313TT,Textile mills and textile product mills,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,21,315AL,Apparel and leather and allied products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,22,322,Paper products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,23,323,Printing and related support activities,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,24,324,Petroleum and coal products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,25,325,Chemical products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,26,326,Plastics and rubber products,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,27,42,Wholesale trade,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,28,441,Motor vehicle and parts dealers,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,29,445,Food and beverage stores,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,30,452,General merchandise stores,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,31,4A0,Other retail,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,32,481,Air transportation,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,33,482,Rail transportation,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,34,483,Water transportation,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,35,484,Truck transportation,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,36,485,Transit and ground passenger transportation,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,37,486,Pipeline transportation,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,38,487OS,Other transportation and support activities,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,39,493,Warehousing and storage,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,40,511,"Publishing industries, except internet (includes software)",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,41,512,Motion picture and sound recording industries,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,42,513,Broadcasting and telecommunications,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,43,514,"Data processing, internet publishing, and other information services",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,44,521CI,"Federal Reserve banks, credit intermediation, and related activities",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,45,523,"Securities, commodity contracts, and investments",Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,46,524,Insurance carriers and related activities,Industry,0.0000000
commodity_by_industry_direct,2024,5,213,Support activities for mining,Commodity,47,525,"Funds, trusts, and other financial vehicles",Industry,0.0000000
